StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,QID47,QID52,Q1,Q1_4_TEXT,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q9,Q10,Q11,Q12,Q13,Q14,QID53,PROLIFIC_PID,FL_22_DO
2025-06-22 23:43:12,2025-06-22 23:57:09,IP Address,100,837,True,2025-06-22 23:57:09,R_1CEpyTeMeDAkRNJ,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683b91c68d9f84eab96230a6,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly agree,Canada,,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Extremely positive,Neither positive nor negative,Not at all,I consent.,683b91c68d9f84eab96230a6,FL_24
2025-06-22 23:41:51,2025-06-22 23:57:12,IP Address,100,921,True,2025-06-22 23:57:13,R_1gOAlthlDCM9UIk,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",663c0a95bceed7450360f00e,Male,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Somewhat agree,Strongly disagree,The United States,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither positive nor negative,Somewhat negative,Slightly,I consent.,663c0a95bceed7450360f00e,FL_23
2025-06-22 23:49:42,2025-06-22 23:57:22,IP Address,100,459,True,2025-06-22 23:57:22,R_2pJBHbn4hia1iXu,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67d33f8c7e70f6285bf004e2,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat negative,Somewhat positive,Mostly,I consent.,67d33f8c7e70f6285bf004e2,FL_24
2025-06-22 23:42:15,2025-06-22 23:57:25,IP Address,100,909,True,2025-06-22 23:57:25,R_9LyAkSOig2FQD17,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6818a30514aeafc4a3eec354,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Somewhat agree,Somewhat agree,Somewhat disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,6818a30514aeafc4a3eec354,FL_24
2025-06-22 23:46:28,2025-06-22 23:57:26,IP Address,100,657,True,2025-06-22 23:57:26,R_2bHTxaqGdPZ9FxS,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683cb781b5737573c921eb68,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Somewhat agree,Strongly agree,The United States,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,683cb781b5737573c921eb68,FL_23
2025-06-22 23:43:44,2025-06-22 23:57:40,IP Address,100,836,True,2025-06-22 23:57:40,R_1QFbnhEKoTQbKWF,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683b8b4c10b98bfde6b27bc7,Female,,Black or African American,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Extremely,I consent.,683b8b4c10b98bfde6b27bc7,FL_24
2025-06-22 23:40:57,2025-06-22 23:57:55,IP Address,100,1017,True,2025-06-22 23:57:55,R_2D6PMkTCRRfmmWB,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6845defe065f24f09627a9e1,Male,,White or Caucasian,Bachelor’s degree,Conservative,Strongly agree,Neither agree nor disagree,Somewhat agree,Canada,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,6845defe065f24f09627a9e1,FL_24
2025-06-22 23:43:23,2025-06-22 23:58:02,IP Address,100,879,True,2025-06-22 23:58:02,R_3n7Akx3iQKOmGTP,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6834fbfd1bd6ce44d35da375,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither positive nor negative,Neither positive nor negative,Somewhat,I consent.,6834fbfd1bd6ce44d35da375,FL_23
2025-06-22 23:43:31,2025-06-22 23:58:04,IP Address,100,872,True,2025-06-22 23:58:04,R_2asNvqYr4aI99kF,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683b4c5405aef9b4a157c3f9,Female,,Black or African American,High school diploma or GED,Liberal,Strongly agree,Strongly agree,Somewhat agree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,683b4c5405aef9b4a157c3f9,FL_24
2025-06-22 23:55:20,2025-06-22 23:59:02,IP Address,100,222,True,2025-06-22 23:59:02,R_3lp0vhMBlUVhhiF,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6741ce8667002c96f0362d34,Female,,Black or African American,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Strongly agree,Canada,,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,6741ce8667002c96f0362d34,FL_23
2025-06-22 23:45:08,2025-06-22 23:59:04,IP Address,100,835,True,2025-06-22 23:59:04,R_3KH1mQ0WiZ91yCR,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6827cf5aa7d24901c8e26d33,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly disagree,Canada,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Extremely negative,Not at all,I consent.,6827cf5aa7d24901c8e26d33,FL_24
2025-06-22 23:52:17,2025-06-22 23:59:27,IP Address,100,430,True,2025-06-22 23:59:28,R_qyAgyeRSQEip34R,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6684928e82e515000197f9c6,Male,,Other,Bachelor’s degree,Liberal,Somewhat agree,Somewhat agree,Somewhat disagree,Canada,,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Slightly,I consent.,6684928e82e515000197f9c6,FL_23
2025-06-22 23:42:03,2025-06-22 23:59:41,IP Address,100,1057,True,2025-06-22 23:59:41,R_29sq7RFtsow5wJ6,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",674934b4b6bd253249a72d63,Male,,White or Caucasian,Associates or technical degree,Conservative,Strongly agree,Somewhat agree,Strongly disagree,The United States,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,674934b4b6bd253249a72d63,FL_24
2025-06-22 23:41:28,2025-06-22 23:59:47,IP Address,100,1099,True,2025-06-22 23:59:48,R_cumpnb2dCpJZlyV,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",65957cc2d41780a47a18bd91,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Extremely negative,Somewhat positive,Extremely,I consent.,65957cc2d41780a47a18bd91,FL_24
2025-06-22 23:45:21,2025-06-23 00:00:22,IP Address,100,900,True,2025-06-23 00:00:22,R_11aML01K5DHuuKx,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682f7eda8718b7105af95f02,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat negative,Somewhat positive,Somewhat,I consent.,682f7eda8718b7105af95f02,FL_24
2025-06-22 23:42:06,2025-06-23 00:00:34,IP Address,100,1107,True,2025-06-23 00:00:34,R_3HLf33prwW1TQzj,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6845d5168c39bc71208f7ef6,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Somewhat agree,Strongly agree,The United States,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Mostly,I consent.,6845d5168c39bc71208f7ef6,FL_23
2025-06-22 23:41:59,2025-06-23 00:00:37,IP Address,100,1117,True,2025-06-23 00:00:37,R_1gkzTXPwZlJSOoh,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683cca48db88928e4fbf2498,Female,,Black or African American,High school diploma or GED,Conservative,Somewhat disagree,Strongly agree,Strongly agree,Canada,,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,683cca48db88928e4fbf2498,FL_23
2025-06-22 23:42:24,2025-06-23 00:00:42,IP Address,100,1098,True,2025-06-23 00:00:43,R_vcdw8ESnL29Rjqh,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683f0f59854764fddde28fe9,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Somewhat agree,Strongly agree,Canada,,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Slightly,I consent.,683f0f59854764fddde28fe9,FL_23
2025-06-22 23:42:59,2025-06-23 00:01:01,IP Address,100,1082,True,2025-06-23 00:01:01,R_3qqiHPTgcuI7uWS,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683e46281094241d4b16980e,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Strongly agree,Strongly disagree,Neither,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither positive nor negative,Neither positive nor negative,Not at all,I consent.,683e46281094241d4b16980e,FL_23
2025-06-22 23:42:30,2025-06-23 00:01:35,IP Address,100,1145,True,2025-06-23 00:01:36,R_XYRkd5MjKvlov5L,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6841b42d9a45eef3e0396ff8,Female,,Black or African American,Bachelor’s degree,Liberal,Strongly agree,Strongly agree,Strongly agree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat positive,Somewhat positive,Somewhat,I consent.,6841b42d9a45eef3e0396ff8,FL_23
2025-06-22 23:42:21,2025-06-23 00:02:09,IP Address,100,1187,True,2025-06-23 00:02:09,R_3FLPGaeo2ycfQIm,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683e55b53f3000fc4f246147,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Mostly,I consent.,683e55b53f3000fc4f246147,FL_23
2025-06-22 23:41:21,2025-06-23 00:02:28,IP Address,100,1267,True,2025-06-23 00:02:29,R_OpAX4wcmCnmu4mt,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5fa4f94e535f3b1aa628e0ab,Male,,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Somewhat agree,Neither agree nor disagree,Strongly disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Not at all,I consent.,5fa4f94e535f3b1aa628e0ab,FL_24
2025-06-22 23:49:35,2025-06-23 00:03:48,IP Address,100,852,True,2025-06-23 00:03:48,R_1j8MdJjYew1penh,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6832315e6d217dc60fb29f71,Male,,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither positive nor negative,Somewhat negative,Not at all,I consent.,6832315e6d217dc60fb29f71,FL_24
2025-06-22 23:41:06,2025-06-23 00:03:50,IP Address,100,1364,True,2025-06-23 00:03:51,R_3DdXnT8nm9Rgg6T,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684a07c8c7fd73988a4a7f25,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Somewhat agree,Strongly agree,Somewhat agree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,684a07c8c7fd73988a4a7f25,FL_23
2025-06-22 23:50:55,2025-06-23 00:03:54,IP Address,100,778,True,2025-06-23 00:03:54,R_2YY7SrsE9wosSbf,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67eee9e1498801a1f32dc1dd,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither positive nor negative,Somewhat negative,Not at all,I consent.,67eee9e1498801a1f32dc1dd,FL_23
2025-06-22 23:49:01,2025-06-23 00:06:08,IP Address,100,1027,True,2025-06-23 00:06:09,R_O3uUKHk9npzQ0IV,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6834c332b2178abf4237097c,Non-binary / third gender,,Black or African American,Bachelor’s degree,Very liberal,Somewhat agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Neither positive nor negative,Mostly,I consent.,6834c332b2178abf4237097c,FL_23
2025-06-22 23:42:04,2025-06-23 00:06:09,IP Address,100,1444,True,2025-06-23 00:06:10,R_1IEpgRr497kCeKO,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682ce81464477d02bf7e7fd0,Female,,White or Caucasian,Bachelor’s degree,Liberal,Strongly agree,Strongly agree,Somewhat disagree,Canada,,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,682ce81464477d02bf7e7fd0,FL_24
2025-06-22 23:59:05,2025-06-23 00:07:11,IP Address,100,485,True,2025-06-23 00:07:11,R_ufBjjjvnjyGcLn3,anonymous,EN,0.10000000149011612,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5ed9c3054268815691ed0e2c,Male,,White or Caucasian,High school diploma or GED,Conservative,Somewhat agree,Somewhat agree,Neither agree nor disagree,The United States,,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat negative,Neither positive nor negative,Mostly,I consent.,5ed9c3054268815691ed0e2c,FL_24
2025-06-22 23:41:35,2025-06-23 00:09:24,IP Address,100,1669,True,2025-06-23 00:09:25,R_bsJy6YvQbPpFG13,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6743e31b8d80b64c6fad696f,Female,,White or Caucasian,High school diploma or GED,Conservative,Somewhat disagree,Neither agree nor disagree,Strongly disagree,The United States,,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Extremely negative,Not at all,I consent.,6743e31b8d80b64c6fad696f,FL_24
